hpcd,mdc6,ope,value
2766,110310,99,20
2783,12002x,2,20
2795,10040,99,20
2806,160620,2,20
2810,160800,99,20
2816,161060,99,20
2826,40040,99,20
2826,60210,99,20
2835,160690,99,20
2837,60210,99,20
2839,10040,99,20
2850,60140,99,20
2850,60570,99,20
2863,40080,99,20
2891,60290,97,20
2893,40080,99,20
2907,60335,2,20
2915,10060,99,20
2925,20160,97,20
2934,40080,99,20
2945,20200,99,20
2963,30250,99,20
2963,110280,99,20
2984,60340,99,20
3000,160700,97,20
3000,160740,1,20
3006,140010,99,20
3016,120170,99,20
3026,160980,99,20
3038,70343,99,20
3042,60330,2,20
3065,120180,99,20
3066,60020,4,20
3073,160690,99,20
3080,110280,99,20
3089,20230,97,20
3101,120060,1,20
3105,40080,99,20
3119,40080,99,20
3127,60330,2,20
3132,40080,99,20
3156,110280,99,20
3164,60100,99,20
3167,120160,97,20
3168,60130,99,20
3178,160620,2,20
3180,10230,99,20
3182,110310,99,20
3184,70230,1,20
3185,70230,1,20
3193,60020,2,20
3193,120070,2,20
3223,60100,1,20
3223,70080,97,20
3223,70230,1,20
3239,160690,99,20
3258,110280,97,20
10001,50060,97,20
10001,60360,1,20
10001,70341,2,20
10001,70343,1,20
10001,80007,1,20
10001,110310,99,20
10001,120090,97,20
10001,160620,1,20
10002,60030,97,20
10002,70040,99,20
10002,70230,1,20
10003,30390,99,20
10003,40010,99,20
10003,40050,99,20
10003,50180,2,20
10003,60010,2,20
10003,60130,2,20
10003,120030,99,20
10003,120060,1,20
10003,120170,99,20
10004,60010,97,20
10004,120070,2,20
10004,140490,97,20
10005,10310,99,20
10005,60035,99,20
10005,60130,97,20
10005,60170,2,20
10005,80005,1,20
10005,110080,3,20
10005,14029x,97,20
10005,160870,1,20
10005,180040,99,20
10006,30240,1,20
10006,110290,99,20
10007,10120,97,20
10007,02001x,97,20
10007,20320,97,20
10007,30425,97,20
10007,40200,99,20
10007,60035,99,20
10007,60060,2,20
10007,70041,1,20
10007,100120,99,20
10007,120060,2,20
10008,20350,97,20
10008,60035,99,20
10008,60050,2,20
10009,10040,99,20
10009,10160,99,20
10009,20280,97,20
10009,60335,2,20
10009,60360,1,20
10009,70180,97,20
10009,130060,97,20
10010,10160,99,20
10010,20230,97,20
10010,20320,97,20
10010,60035,99,20
10011,30425,97,20
10011,60100,1,20
10011,70560,97,20
10011,180040,99,20
10012,40050,99,20
10012,60360,97,20
10012,70040,97,20
10012,80180,99,20
10012,120060,2,20
10012,140580,2,20
10013,10060,2,20
10013,30425,99,20
10013,40200,1,20
10013,60030,97,20
10013,60350,97,20
10013,110060,1,20
10013,130070,99,20
10013,160740,1,20
10014,40200,99,20
10014,60350,99,20
10014,120070,2,20
10015,30400,99,20
10015,60035,97,20
10015,60050,1,20
10015,60140,97,20
10015,70030,97,20
10015,110070,97,20
10016,40080,97,20
10016,60190,99,20
10016,11022x,1,20
10016,110280,3,20
10016,160720,1,20
10016,160720,97,20
10017,60130,97,20
10017,70470,99,20
10017,120070,2,20
10017,120130,97,20
10017,180040,97,20
10018,40200,99,20
10018,60035,99,20
10018,11001x,99,20
10019,30390,97,20
10019,50163,1,20
10019,60010,97,20
10019,60020,97,20
10019,60340,99,20
10019,70341,2,20
10019,110200,2,20
10019,140080,97,20
10019,160700,97,20
10019,160740,1,20
10019,160780,97,20
10020,60030,97,20
10020,60130,2,20
10020,120160,1,20
10021,10030,3,20
10021,10050,2,20
10021,70560,97,20
10021,90010,97,20
10021,110060,1,20
10021,160610,1,20
10021,160620,2,20
10022,40010,1,20
10022,60010,1,20
10022,60030,99,20
10022,60185,1,20
10022,90010,99,20
10022,11022x,99,20
10023,10160,99,20
10023,20240,97,20
10023,30240,99,20
10023,60020,1,20
10023,60040,4,20
10023,60340,2,20
10023,11022x,1,20
10023,130040,99,20
10023,160620,2,20
10023,160690,2,20
10024,10070,2,20
10024,60290,99,20
10024,70041,1,20
10024,100100,97,20
10024,14031x,2,20
10025,10050,2,20
10025,70030,99,20
10025,120060,1,20
10025,120090,97,20
10026,60040,3,20
10026,70341,2,20
10026,160620,1,20
10027,10060,2,20
10027,10130,99,20
10027,60050,3,20
10027,60130,2,20
10027,70350,97,20
10027,11001x,99,20
10027,11012x,97,20
10027,160200,2,20
10028,10050,2,20
10028,10130,99,20
10028,30240,1,20
10028,40200,99,20
10028,50161,99,20
10028,70343,1,20
10028,70600,1,20
10028,100260,97,20
10029,10020,1,20
10029,50030,99,20
10029,50340,99,20
10029,60335,99,20
10029,60370,99,20
10029,70085,97,20
10029,70180,97,20
10029,110070,97,20
10030,10310,99,20
10030,20180,97,20
10030,50190,99,20
10030,60210,97,20
10030,110070,1,20
10031,10080,99,20
10031,10160,99,20
10031,50190,99,20
10031,60370,97,20
10031,70341,1,20
10031,70341,99,20
10032,10030,3,20
10032,10130,99,20
10032,20240,97,20
10032,50070,97,20
10032,50140,99,20
10032,110070,1,20
10032,110260,99,20
10032,160100,97,20
10032,180040,99,20
10033,10070,99,20
10033,20280,97,20
10033,20320,97,20
10033,40200,1,20
10033,60150,3,20
10033,70040,97,20
10033,70343,99,20
10033,100020,99,20
10033,110290,99,20
10034,10060,97,20
10034,10070,99,20
10034,30250,99,20
10034,60090,2,20
10034,70040,97,20
10034,11012x,97,20
10034,110280,97,20
10034,120230,2,20
10035,40190,99,20
10035,60060,99,20
10035,60090,2,20
10035,60335,99,20
10035,70470,99,20
10035,110260,99,20
10035,14031x,4,20
10036,50170,99,20
10036,60300,1,20
10036,90010,97,20
10036,110080,3,20
10036,14031x,3,20
10036,14031x,97,20
10037,60010,1,20
10037,70030,97,20
10037,70343,97,20
10038,60040,97,20
10038,70350,2,20
10038,110060,99,20
10038,11012x,4,20
10039,50161,97,20
10039,80006,1,20
10040,20320,97,20
10040,40150,99,20
10040,40200,99,20
10040,50070,99,20
10040,50080,99,20
10040,60350,97,20
10040,100250,99,20
10040,110200,2,20
10040,120220,1,20
10040,130040,99,20
10041,10010,99,20
10041,50070,99,20
10041,50170,99,20
10041,70010,97,20
10041,70040,99,20
10042,10080,99,20
10042,40010,99,20
10042,40030,1,20
10042,60300,1,20
10042,60360,99,20
10042,110310,97,20
10042,120182,2,20
10043,40010,99,20
10043,60010,97,20
10043,06007x,1,20
10044,30425,97,20
10044,60035,97,20
10044,70560,97,20
10045,30400,99,20
10045,40010,1,20
10045,50050,1,20
10045,60010,97,20
10045,70041,99,20
10045,70050,97,20
10045,80006,99,20
10045,110200,2,20
10045,120180,99,20
10045,180060,99,20
10046,10020,99,20
10046,10030,1,20
10046,30425,99,20
10046,30440,1,20
10046,04026x,99,20
10046,60020,1,20
10046,60030,1,20
10046,60090,2,20
10046,80005,1,20
10046,100250,99,20
10046,120220,1,20
10046,130090,97,20
10047,10040,1,20
10047,30390,97,20
10047,50161,99,20
10047,60010,2,20
10047,60040,97,20
10047,60360,1,20
10047,120010,97,20
10047,160610,1,20
10047,180050,99,20
10048,110280,1,20
10048,120050,99,20
10048,120270,99,20
10049,10080,99,20
10049,30240,1,20
10049,50030,97,20
10049,60210,97,20
10049,60360,1,20
10049,90010,4,20
10049,110070,97,20
10049,120040,99,20
10049,120130,97,20
10050,10060,2,20
10050,40200,99,20
10050,50070,97,20
10050,60010,2,20
10050,60020,99,20
10050,70041,1,20
10050,120090,97,20
10050,120180,99,20
10051,02001x,97,20
10051,60130,2,20
10051,60370,97,20
10051,12002x,2,20
10052,30400,99,20
10052,40200,99,20
10052,50070,97,20
10052,70470,99,20
10052,110070,1,20
10053,50163,99,20
10053,60010,1,20
10053,60030,97,20
10053,110070,1,20
10053,110200,2,20
10053,140490,97,20
10054,20210,97,20
10054,30390,99,20
10054,40010,1,20
10054,40010,99,20
10054,50163,2,20
10054,100260,97,20
10054,120182,2,20
10054,130090,97,20
10055,20180,97,20
10055,50200,99,20
10055,60100,99,20
10055,60180,99,20
10055,110070,2,20
10055,110200,2,20
10055,130080,97,20
10055,14031x,99,20
10056,10050,2,20
10056,10070,1,20
10056,10200,99,20
10056,40010,99,20
10056,40080,97,20
10056,50340,99,20
10056,60130,97,20
10056,80005,1,20
10056,110290,99,20
10056,130090,99,20
10057,50161,99,20
10057,100180,97,20
10057,120230,2,20
10057,120260,97,20
10057,140080,99,20
10058,60090,2,20
10058,120160,1,20
10058,180050,97,20
10059,50060,99,20
10059,60020,1,20
10059,60060,2,20
10059,60140,97,20
10059,70341,99,20
10059,110060,1,20
10059,180060,99,20
10060,10070,1,20
10060,60100,97,20
10060,140590,97,20
10061,50161,99,20
10061,60060,99,20
10061,60170,2,20
10061,110070,97,20
10062,60140,97,20
10062,70590,97,20
10062,100100,97,20
10062,100260,97,20
10062,110070,1,20
10063,30150,97,20
10063,60010,97,20
10063,60035,3,20
10064,10030,99,20
10064,20280,99,20
10064,50170,99,20
10064,07034x,99,20
10064,120010,97,20
10064,160690,99,20
10065,10040,99,20
10065,70343,2,20
10065,110280,97,20
10065,180040,99,20
10065,180060,97,20
10065,180060,99,20
10066,10080,99,20
10066,60060,2,20
10066,60180,99,20
10066,60185,99,20
10066,60350,99,20
10066,60360,99,20
10066,60370,99,20
10067,10070,2,20
10067,20180,97,20
10067,30440,1,20
10067,50050,1,20
10067,60210,97,20
10067,80006,99,20
10067,110280,2,20
10068,20220,99,20
10068,50080,1,20
10068,60060,2,20
10068,60340,99,20
10068,80005,99,20
10069,10080,99,20
10069,04026x,99,20
10069,60090,2,20
10069,70343,97,20
10069,80007,97,20
10069,120060,1,20
10070,50030,97,20
10070,50060,97,20
10070,70085,97,20
10070,100020,1,20
10070,100260,99,20
10070,110260,99,20
10071,160100,99,20
10072,30440,1,20
10072,40120,99,20
10072,60010,97,20
10072,60060,97,20
10072,60102,2,20
10072,70343,99,20
10072,100020,1,20
10072,100335,99,20
10072,11012x,99,20
10072,110260,99,20
10072,110280,97,20
10072,120070,1,20
10072,120170,99,20
10073,10200,1,20
10073,60170,2,20
10073,60300,99,20
10073,100120,99,20
10073,100370,99,20
10074,10010,97,20
10074,10040,99,20
10074,50080,1,20
10074,60010,2,20
10074,60130,99,20
10074,60335,2,20
10074,60350,99,20
10074,80180,99,20
10074,110260,99,20
10074,160610,1,20
10075,60020,1,20
10075,60170,2,20
10075,60330,2,20
10075,100120,99,20
10075,120100,1,20
10075,120170,99,20
10075,120230,2,20
10076,50060,99,20
10076,70050,97,20
10076,70470,1,20
10076,11001x,1,20
10076,140580,2,20
10077,60040,1,20
10077,60340,99,20
10077,100335,99,20
10077,160740,1,20
10077,160980,1,20
10078,04026x,1,20
10078,60020,1,20
10078,60160,1,20
10078,70030,97,20
10078,70030,99,20
10078,70041,97,20
10078,70590,97,20
10079,10070,99,20
10079,04026x,99,20
10079,110070,1,20
10080,50163,99,20
10080,70160,1,20
10081,20210,97,20
10081,60030,99,20
10081,80007,97,20
10081,100250,99,20
10081,11022x,1,20
10081,140590,97,20
10082,10080,99,20
10082,80220,99,20
10082,180050,97,20
20001,40010,99,20
20001,50030,97,20
20001,50080,97,20
20001,60020,99,20
20001,60050,2,20
20001,60060,97,20
20001,60130,99,20
20001,60300,1,20
20001,70395,97,20
20001,120060,1,20
20002,30240,1,20
20002,50163,3,20
20002,60300,97,20
20002,60335,97,20
20002,70510,99,20
20002,160610,97,20
20002,160800,99,20
20003,20150,97,20
20003,40200,1,20
20003,60130,2,20
20003,60270,99,20
20003,100180,99,20
20003,120090,97,20
20003,120110,99,20
20004,60040,2,20
20004,60130,97,20
20004,60150,2,20
20004,60370,97,20
20004,70343,97,20
20004,100393,99,20
20004,160690,99,20
20004,160850,1,20
20004,180040,99,20
20005,50030,99,20
20005,50170,2,20
20005,60050,2,20
20005,110060,99,20
20005,110070,1,20
20005,120070,2,20
20006,50070,99,20
20006,60010,97,20
20006,70041,99,20
20007,10020,2,20
20007,50080,99,20
20007,60050,2,20
20007,60335,97,20
20007,60335,99,20
20007,60350,99,20
20007,100393,99,20
20007,11012x,2,20
20007,120200,99,20
20007,160850,1,20
20008,10040,2,20
20008,40200,1,20
20008,60050,2,20
20008,60130,97,20
20008,60300,97,20
20008,60335,97,20
20008,11001x,99,20
20008,160720,1,20
20009,10070,99,20
20009,50080,99,20
20009,50180,2,20
20009,60040,97,20
20009,110280,97,20
20009,12002x,99,20
20009,130090,97,20
20009,160820,2,20
20010,50190,99,20
20010,60335,1,20
20010,70040,99,20
20010,160990,99,20
20011,60050,2,20
20011,60130,2,20
20012,60300,1,20
20014,60035,3,20
20014,90010,2,20
20014,130070,99,20
20014,140590,97,20
20015,11012x,97,20
20015,110200,2,20
20015,110260,99,20
20015,120230,2,20
20016,90010,2,20
20016,110260,99,20
20016,14031x,99,20
20016,160850,1,20
20018,10060,97,20
20019,30240,99,20
20019,40150,97,20
20019,06007x,1,20
20019,80006,1,20
20019,110080,2,20
20019,12002x,97,20
20019,130040,99,20
20020,30390,99,20
20020,60340,99,20
20020,70350,1,20
20020,11022x,1,20
20020,140590,97,20
20021,70343,1,20
20021,120260,1,20
20021,130070,99,20
20021,160610,1,20
20022,04026x,1,20
20022,50170,2,20
20022,60090,2,20
20022,60150,3,20
20022,110070,1,20
20023,10130,99,20
20023,60180,99,20
20023,60370,99,20
20023,70341,2,20
20023,110200,2,20
20023,120150,99,20
20023,120260,97,20
20023,160100,1,20
20024,20210,97,20
20024,60010,97,20
20024,70230,2,20
20024,130040,97,20
20025,50170,99,20
20025,50340,97,20
20025,60102,97,20
20026,70041,1,20
20026,90020,97,20
20026,11001x,97,20
20026,110310,99,20
20026,160800,1,20
20026,180060,97,20
20027,10010,2,20
20027,20220,1,20
20027,60010,2,20
20027,60050,2,20
20027,160690,1,20
20028,60010,97,20
20028,60040,3,20
20028,70041,97,20
20028,90010,97,20
20029,30240,99,20
20029,60010,2,20
20029,110060,99,20
20029,120160,1,20
20030,10010,99,20
20030,60050,2,20
20030,70010,97,20
20030,110060,1,20
20030,120170,1,20
20030,160740,1,20
20031,20210,97,20
20031,20220,1,20
20031,60300,99,20
20031,100180,99,20
20031,160980,99,20
20032,50163,2,20
20032,110290,99,20
20032,14029x,97,20
20033,40200,99,20
20033,60035,3,20
20033,60040,2,20
20034,60020,99,20
20034,60150,2,20
20034,60170,2,20
20034,60300,99,20
20035,10010,2,20
20035,10010,99,20
20035,50190,99,20
20035,60102,97,20
20035,60150,3,20
20035,120180,1,20
20036,60010,2,20
20036,60010,97,20
20036,60040,4,20
20036,70560,97,20
20036,90020,97,20
20036,120170,99,20
20037,10020,1,20
20037,10060,2,20
20037,10080,99,20
20037,06007x,1,20
20037,60350,99,20
20037,120010,97,20
20037,160450,99,20
20037,160690,1,20
20037,160690,99,20
20038,10230,99,20
20038,50140,99,20
20038,120010,99,20
20038,12002x,2,20
20038,120060,1,20
20039,50170,3,20
20039,70230,97,20
20039,11022x,1,20
20039,11022x,99,20
20039,120180,99,20
20039,160700,97,20
20040,50070,97,20
20040,70341,2,20
20040,100030,97,20
20040,110080,3,20
20040,110260,99,20
20040,130050,97,20
20040,130060,99,20
20041,50190,99,20
20041,60150,99,20
20041,60300,1,20
20041,70343,1,20
20041,110420,2,20
20042,10040,1,20
20042,60040,97,20
20042,80007,1,20
20042,120180,2,20
20042,130090,97,20
20042,160990,97,20
20043,110070,2,20
20043,120060,1,20
20044,30390,99,20
20044,60020,97,20
20044,60100,99,20
20044,60150,2,20
20044,12002x,1,20
20044,160760,97,20
20045,30440,1,20
20045,50070,99,20
20045,60150,99,20
20046,60150,2,20
20046,60210,97,20
20046,100180,99,20
20046,110060,99,20
20047,60010,2,20
20047,60040,97,20
20047,60130,2,20
20047,11012x,97,20
20048,10050,2,20
20048,40200,99,20
20048,60050,3,20
20048,70343,97,20
20049,60010,97,20
20049,06007x,1,20
20049,90010,99,20
20050,10040,1,20
20050,20160,97,20
20050,40150,97,20
20050,50080,1,20
20050,50170,99,20
20050,60170,2,20
20050,100020,1,20
20050,11012x,97,20
20051,10080,99,20
20051,50070,97,20
20051,50161,97,20
20051,50190,99,20
20051,60050,99,20
20051,60370,97,20
20051,110080,97,20
20051,110280,97,20
20051,120010,1,20
20052,60035,4,20
20052,70030,97,20
20052,110070,1,20
20053,60010,1,20
20053,60020,1,20
20053,60335,97,20
20053,60350,97,20
20053,70343,1,20
20053,180060,97,20
20054,10070,99,20
20054,30240,1,20
20054,40120,99,20
20054,60335,1,20
20054,160610,1,20
20054,160700,97,20
20054,160760,97,20
20054,160800,99,20
20055,10160,99,20
20055,30300,1,20
20055,50210,99,20
20055,60035,4,20
20055,60060,97,20
20055,11013x,4,20
20055,160870,99,20
20056,50070,99,20
20056,70560,99,20
20057,30240,99,20
20057,60150,99,20
20057,60310,97,20
20057,110290,97,20
20058,40120,99,20
20058,50161,99,20
20058,100393,99,20
20058,110280,3,20
20058,110420,2,20
20059,60010,99,20
20059,70230,97,20
20059,70343,1,20
20059,90020,97,20
20059,120010,97,20
20059,12002x,97,20
20059,160690,99,20
20060,40200,99,20
20060,60170,2,20
20060,60340,99,20
20060,60370,97,20
20060,110290,99,20
20060,160100,99,20
20061,10080,99,20
20061,20230,97,20
20061,30240,97,20
20061,50080,99,20
20061,60102,97,20
20061,110060,99,20
20061,130050,97,20
20061,160690,99,20
20061,160720,97,20
20062,20200,97,20
20062,40190,99,20
20062,110080,1,20
20062,161060,99,20
20063,40040,97,20
20063,60035,3,20
20063,60290,99,20
20063,100393,99,20
20063,110070,97,20
20063,110290,99,20
20063,120010,1,20
20064,60040,97,20
20064,60050,99,20
20064,60100,1,20
20064,60130,2,20
20064,60130,99,20
20064,60370,97,20
20064,12002x,2,20
20064,130040,99,20
20065,40150,99,20
20065,120060,1,20
20065,160620,1,20
20066,50161,97,20
20066,160850,1,20
20066,180040,97,20
20067,30150,97,20
20067,40081,97,20
20067,40200,1,20
20067,70470,99,20
20067,110070,99,20
20068,60170,2,20
20068,60370,99,20
20068,120160,99,20
20068,160850,1,20
20068,180040,99,20
20069,60050,97,20
20069,60102,99,20
20069,120010,1,20
20070,40150,99,20
20070,40200,99,20
20070,50080,1,20
20070,60020,97,20
20070,60060,99,20
20070,60210,97,20
20070,100180,99,20
20071,10030,1,20
20071,60020,97,20
20071,60060,99,20
20071,180040,97,20
20072,40200,99,20
20072,70341,99,20
20072,110280,97,20
20072,130090,97,20
20073,10160,99,20
20073,40010,99,20
20073,40190,99,20
20073,50170,3,20
20073,110080,1,20
20074,30440,1,20
20074,50050,1,20
20074,110280,97,20
20074,14029x,97,20
20074,180060,97,20
20075,30240,99,20
20076,50161,97,20
20076,60335,99,20
20076,70330,99,20
20076,180050,97,20
20077,10170,99,20
20077,30250,99,20
20077,50030,99,20
20077,50170,97,20
20077,60102,97,20
20077,60170,2,20
20077,70341,2,20
20077,100130,97,20
20077,11012x,4,20
20077,120165,99,20
20078,80006,99,20
20078,130010,99,20
20078,130040,97,20
20079,30240,97,20
20079,50080,2,20
20079,50210,99,20
20079,60102,97,20
20080,10010,99,20
20080,10030,99,20
20080,30250,99,20
20080,07040x,1,20
20080,110280,3,20
20080,12002x,2,20
20080,120060,1,20
20080,120090,97,20
20081,10020,2,20
20081,90010,99,20
20081,140490,97,20
20081,160620,97,20
20081,160690,1,20
20081,160835,1,20
20082,10020,1,20
20082,10060,97,20
20082,50070,99,20
20082,60335,2,20
20082,110310,1,20
20082,160620,2,20
20083,50070,97,20
20083,50161,99,20
20083,110070,97,20
20083,120160,1,20
20083,130070,99,20
20083,160800,99,20
20084,20320,97,20
20085,50080,99,20
20085,60010,97,20
20085,60150,2,20
20085,60290,99,20
20085,60350,97,20
20085,60370,99,20
20085,90010,2,20
20085,120100,1,20
20085,130070,99,20
20086,10020,2,20
20086,10069,99,20
20086,60150,99,20
20086,110080,1,20
20086,120070,1,20
20086,160610,99,20
20087,10060,2,20
20087,50163,2,20
20087,60150,99,20
20087,60210,97,20
20088,10070,1,20
20088,40150,99,20
20088,50161,99,20
20088,60050,2,20
20088,60050,3,20
20089,10160,99,20
20089,30430,97,20
20089,40120,99,20
20090,30390,99,20
20090,60035,97,20
20090,60170,2,20
20090,60350,99,20
20090,60370,99,20
20090,70010,1,20
20091,10080,99,20
20091,40120,99,20
20091,40150,99,20
20091,50190,99,20
20091,60035,99,20
20091,60295,99,20
20091,60370,99,20
20091,70343,1,20
20091,130040,99,20
20091,180040,99,20
20092,40040,97,20
20092,40050,99,20
20092,80006,1,20
20092,110060,1,20
20092,11022x,99,20
20092,12002x,1,20
20092,12002x,2,20
20093,10080,99,20
20093,60300,97,20
20093,11001x,1,20
20094,10070,1,20
20094,50163,2,20
20094,06007x,1,20
20094,60102,2,20
20094,110290,99,20
20095,60020,99,20
20095,11012x,99,20
20096,20200,97,20
20096,60035,99,20
20096,06007x,99,20
20097,110280,2,20
20097,120100,2,20
20097,160850,1,20
20098,30150,97,20
20098,70343,1,20
20098,100100,97,20
20098,110280,97,20
20099,40190,99,20
20099,50080,99,20
20099,60130,97,20
20099,70343,1,20
20099,160100,99,20
20099,160800,1,20
20100,60190,99,20
20100,60360,99,20
20101,10070,99,20
20101,50161,99,20
20101,130090,97,20
20101,160100,1,20
20102,10060,2,20
20102,20220,97,20
20102,30400,99,20
20102,11022x,1,20
20103,10070,2,20
20103,60130,2,20
20103,160100,97,20
20104,30150,97,20
20104,50080,99,20
20104,60270,99,20
20104,70160,1,20
20104,110060,99,20
20104,110290,99,20
20104,130010,99,20
20105,30150,97,20
20105,30240,97,20
20105,60102,99,20
20105,60210,97,20
20105,110260,99,20
20106,10050,2,20
20106,10060,97,20
20106,20320,99,20
20106,30390,99,20
20106,40200,1,20
20106,60010,97,20
20106,90010,99,20
20107,10030,99,20
20107,60020,97,20
20107,60035,97,20
20107,60050,99,20
20107,60335,99,20
20107,70343,1,20
20107,100020,1,20
20107,11022x,99,20
20109,30150,97,20
20109,30250,99,20
20109,60040,3,20
20109,60130,2,20
20109,60350,99,20
20109,110080,1,20
20109,160100,97,20
20111,50163,99,20
20111,60190,99,20
20113,50080,97,20
20113,60040,97,20
20113,06007x,1,20
20113,110080,2,20
20114,20180,97,20
20114,20350,97,20
20114,30240,1,20
20114,30400,99,20
20114,12002x,2,20
20114,120130,97,20
20114,140590,97,20
20115,10070,2,20
20115,70040,99,20
20115,70350,2,20
20115,12002x,3,20
20115,160720,1,20
20115,160980,99,20
20116,10050,2,20
20116,20220,1,20
20116,40081,97,20
20116,60040,99,20
20116,60170,2,20
20116,110260,99,20
20116,160720,1,20
20116,160990,97,20
20117,50190,99,20
20117,60370,97,20
20117,100020,1,20
20117,110050,97,20
20117,110070,1,20
20117,120182,97,20
20117,130020,99,20
20117,130080,97,20
20118,40081,97,20
20118,40200,99,20
20118,60020,2,20
20118,60290,99,20
20118,60300,99,20
20118,60340,99,20
20118,70343,1,20
20118,110310,1,20
20119,70341,2,20
20119,70343,97,20
20119,80007,1,20
20119,110060,1,20
20119,110260,99,20
20119,120130,99,20
20119,160700,97,20
20120,60010,2,20
20120,60010,97,20
20120,60035,99,20
20120,100020,1,20
20120,100393,99,20
20121,11001x,99,20
20122,30240,99,20
